label,type,Experiment,ItemId,Question,Condition,Correct_Answer,Question_type,group,sentence,Phrase1,Phrase2,Phrase3,Phrase4,Phrase5,Phrase6,Phrase7,Phrase8,Phrase9,Phrase10,Phrase11,Phrase12,Phrase13,Phrase14,alternative
fill_RCfiller_205,fill,Filler_GibsonWu,205,卡车撞了一个的非法入境的农夫吗？,RCfiller,1,99,list4,上次 被 卡车 撞了 的 那个 农夫 是 一个 在逃 的 非法移民。,上次,被,卡车,撞了,的,那个,农夫,是,一个,在逃,的,非法移民。,,,X-X-X 呢 觉醒 咳嗽 种 矛盾 狠狠 种 研究 嘴唇 把 错综复杂。
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list1,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 乒乓球 黑猩猩 种 纷纷 白崇禧 种 种 白崇禧 粮食 阻碍。
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list2,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 乒乓球 黑猩猩 种 纷纷 白崇禧 种 种 白崇禧 粮食 阻碍。
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list3,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 乒乓球 黑猩猩 种 纷纷 白崇禧 种 种 白崇禧 粮食 阻碍。
fill_RCfiller_206,fill,Filler_GibsonWu,206,触怒了美甲师的发型师被有名的演员拒绝了吗？,RCfiller,2,99,list4,早上 触怒了 美甲师 的 那位 发型师 在 和 有名的 演员 交往。,早上,触怒了,美甲师,的,那位,发型师,在,和,有名的,演员,交往。,,,,X-X-X 乒乓球 黑猩猩 种 纷纷 白崇禧 种 种 白崇禧 粮食 阻碍。
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list1,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 碳酸钙 环境 呢 岂不是 词典 种 矛盾 辗转。
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list2,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 碳酸钙 环境 呢 岂不是 词典 种 矛盾 辗转。
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list3,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 碳酸钙 环境 呢 岂不是 词典 种 矛盾 辗转。
fill_RCfiller_207,fill,Filler_GibsonWu,207,被工会奖励的木匠赞美了水电工吗？,RCfiller,2,99,list4,工会 奖励了 今天 被 水电工 赞美 的 那个 木匠。,工会,奖励了,今天,被,水电工,赞美,的,那个,木匠。,,,,,,X-X-X 碳酸钙 环境 呢 岂不是 词典 种 矛盾 辗转。
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list1,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 血液循环 摧毁 蔗糖 种 纷纷 硝酸钾 呢 隐蔽 叶倩倩。
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list2,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 血液循环 摧毁 蔗糖 种 纷纷 硝酸钾 呢 隐蔽 叶倩倩。
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list3,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 血液循环 摧毁 蔗糖 种 纷纷 硝酸钾 呢 隐蔽 叶倩倩。
fill_RCfiller_208,fill,Filler_GibsonWu,208,那位会计师向律师打了招呼吗？,RCfiller,1,99,list4,被 美国银行 上周 雇用 的 那位 会计师 向 律师 打招呼。,被,美国银行,上周,雇用,的,那位,会计师,向,律师,打招呼。,,,,,X-X-X 血液循环 摧毁 蔗糖 种 纷纷 硝酸钾 呢 隐蔽 叶倩倩。
fill_j_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,j,1,5,list1,小孩 解释说 上午 猫咪 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,上午,猫咪,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 氯化钠 锻炼 侮辱 梅兰芳 慷慨 婚姻法 尴尬 研究 邓颖超。
fill_j_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,j,1,5,list3,小孩 解释说 上午 猫咪 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,上午,猫咪,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 氯化钠 锻炼 侮辱 梅兰芳 慷慨 婚姻法 尴尬 研究 邓颖超。
fill_k_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,k,1,5,list2,小孩 解释说 猫咪 上午 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,猫咪,上午,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 剥削者 妥善 锻炼 局限性 扫描 氯酸钾 尴尬 研究 伽利略。
fill_k_301,fill,Adverb_position,301,小孩发誓猫咪抓到了小鸟吗?,k,1,5,list4,小孩 解释说 猫咪 上午 抓到了 一只 稀有的 小鸟 所以 很难过。,小孩,解释说,猫咪,上午,抓到了,一只,稀有的,小鸟,所以,很难过。,,,,,X-X-X 剥削者 妥善 锻炼 局限性 扫描 氯酸钾 尴尬 研究 伽利略。
fill_j_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,j,1,5,list2,女孩 表示 今早 男友 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,今早,男友,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 崎岖 枯竭 气呼呼 吩咐 打招呼 疑虑 研究 农民战争。
fill_j_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,j,1,5,list4,女孩 表示 今早 男友 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,今早,男友,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 崎岖 枯竭 气呼呼 吩咐 打招呼 疑虑 研究 农民战争。
fill_k_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,k,1,5,list1,女孩 表示 男友 今早 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,男友,今早,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 薄膜 颌骨 碳酸钠 迁徙 碳酸钙 疑虑 研究 氢氧化钠。
fill_k_302,fill,Adverb_position,302,女孩表示男友购买了戒指吗?,k,1,5,list3,女孩 表示 男友 今早 购买了 一只 昂贵的 戒指 所以 非常惊讶。,女孩,表示,男友,今早,购买了,一只,昂贵的,戒指,所以,非常惊讶。,,,,,X-X-X 政府 薄膜 颌骨 碳酸钠 迁徙 碳酸钙 疑虑 研究 氢氧化钠。
fill_j_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,j,1,5,list1,男孩 耳闻 刚刚 邻居 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,刚刚,邻居,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 裂缝 逻辑 脂肪 笑眯眯 糟粕 叶倩倩 栖息 研究 碳酸钠。
fill_j_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,j,1,5,list3,男孩 耳闻 刚刚 邻居 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,刚刚,邻居,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 裂缝 逻辑 脂肪 笑眯眯 糟粕 叶倩倩 栖息 研究 碳酸钠。
fill_k_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,k,1,5,list2,男孩 耳闻 邻居 刚刚 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,邻居,刚刚,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 脉搏 脂肪 趋势 乒乓球 繁殖 病原体 严谨 必须 葡萄糖。
fill_k_303,fill,Adverb_position,303,男孩耳闻邻居八卦了轿车吗?,k,1,5,list4,男孩 耳闻 邻居 刚刚 八卦了 那辆 偷来的 轿车 所以 很好奇。,男孩,耳闻,邻居,刚刚,八卦了,那辆,偷来的,轿车,所以,很好奇。,,,,,X-X-X 脉搏 脂肪 趋势 乒乓球 繁殖 病原体 严谨 必须 葡萄糖。
fill_j_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,j,1,5,list2,娃娃 知道 今天 妈妈 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,今天,妈妈,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 斗争 迅速 柬埔寨 研究 笑嘻嘻 倾斜 研究 世纪末。
fill_j_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,j,1,5,list4,娃娃 知道 今天 妈妈 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,今天,妈妈,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 斗争 迅速 柬埔寨 研究 笑嘻嘻 倾斜 研究 世纪末。
fill_k_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,k,1,5,list1,娃娃 知道 妈妈 今天 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,妈妈,今天,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 逐渐 环境 苏维埃 研究 奴隶主 借贷 研究 肖武斌。
fill_k_304,fill,Adverb_position,304,娃娃希望妈妈买来了蛋糕吗?,k,1,5,list3,娃娃 知道 妈妈 今天 买来了 一个 好吃的 蛋糕 所以 很兴奋。,娃娃,知道,妈妈,今天,买来了,一个,好吃的,蛋糕,所以,很兴奋。,,,,,X-X-X 条件 逐渐 环境 苏维埃 研究 奴隶主 借贷 研究 肖武斌。
fill_j_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,j,1,5,list1,家人 以为 下午 祖父 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,下午,祖父,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 色彩 振奋 氨基酸 眺望 吴佩孚 朦胧 科学 史岱年。
fill_j_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,j,1,5,list3,家人 以为 下午 祖父 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,下午,祖父,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 色彩 振奋 氨基酸 眺望 吴佩孚 朦胧 科学 史岱年。
fill_k_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,k,1,5,list2,家人 以为 祖父 下午 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,祖父,下午,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 鼻孔 色彩 芭蕾舞 眺望 说清楚 驳斥 科学 金丝猴。
fill_k_305,fill,Adverb_position,305,家人以为祖父发生了车祸吗?,k,1,5,list4,家人 以为 祖父 下午 发生了 一场 严重的 车祸 所以 很着急。,家人,以为,祖父,下午,发生了,一场,严重的,车祸,所以,很着急。,,,,,X-X-X 措施 鼻孔 色彩 芭蕾舞 眺望 说清楚 驳斥 科学 金丝猴。
fill_j_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,j,1,5,list2,妻子 认为 昨晚 丈夫 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,昨晚,丈夫,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 干吗 巩固 蒸馏水 酸碱 氧化剂 招收 研究 北洋军阀。
fill_j_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,j,1,5,list4,妻子 认为 昨晚 丈夫 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,昨晚,丈夫,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 干吗 巩固 蒸馏水 酸碱 氧化剂 招收 研究 北洋军阀。
fill_k_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,k,1,5,list1,妻子 认为 丈夫 昨晚 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,丈夫,昨晚,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 贯彻 干吗 黑猩猩 脂肪 水溶液 牡蛎 研究 农村经济。
fill_k_306,fill,Adverb_position,306,妻子认为丈夫陪伴了情妇吗?,k,1,5,list3,妻子 认为 丈夫 昨晚 陪伴了 一位 年轻的 情妇 所以 提出诉讼。,妻子,认为,丈夫,昨晚,陪伴了,一位,年轻的,情妇,所以,提出诉讼。,,,,,X-X-X 技术 贯彻 干吗 黑猩猩 脂肪 水溶液 牡蛎 研究 农村经济。
fill_j_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,j,1,5,list1,政府 预料 每年 吸烟 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,每年,吸烟,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 寂静 贡献 庸俗 椭圆形 蔬菜 陈炯明 清楚 矛盾 基本矛盾。
fill_j_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,j,1,5,list3,政府 预料 每年 吸烟 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,每年,吸烟,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 寂静 贡献 庸俗 椭圆形 蔬菜 陈炯明 清楚 矛盾 基本矛盾。
fill_k_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,k,1,5,list2,政府 预料 吸烟 每年 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,吸烟,每年,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 稻谷 庸俗 贡献 黎小玲 蔬菜 玻璃窗 介绍 看见 艰苦奋斗。
fill_k_307,fill,Adverb_position,307,政府预料吸烟危害了人口吗?,k,1,5,list4,政府 预料 吸烟 每年 危害了 众多 健康的 人口 并且 提出警讯。,政府,预料,吸烟,每年,危害了,众多,健康的,人口,并且,提出警讯。,,,,,X-X-X 稻谷 庸俗 贡献 黎小玲 蔬菜 玻璃窗 介绍 看见 艰苦奋斗。
fill_j_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,j,1,5,list2,警察 暗示 昨天 嫌犯 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,昨天,嫌犯,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 腐朽 逻辑 枯燥 氢原子 养蚕 芭蕾舞 雌蕊 矛盾 葡萄糖。
fill_j_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,j,1,5,list4,警察 暗示 昨天 嫌犯 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,昨天,嫌犯,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 腐朽 逻辑 枯燥 氢原子 养蚕 芭蕾舞 雌蕊 矛盾 葡萄糖。
fill_k_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,k,1,5,list1,警察 暗示 嫌犯 昨天 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,嫌犯,昨天,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 腐朽 飘荡 消耗 卵细胞 萎缩 啄木鸟 苍蝇 矛盾 硝酸钾。
fill_k_308,fill,Adverb_position,308,警察暗示嫌犯闯入了赌场吗?,k,1,5,list3,警察 暗示 嫌犯 昨天 闯入了 几座 豪华的 赌场 并且 拍了照。,警察,暗示,嫌犯,昨天,闯入了,几座,豪华的,赌场,并且,拍了照。,,,,,X-X-X 腐朽 飘荡 消耗 卵细胞 萎缩 啄木鸟 苍蝇 矛盾 硝酸钾。
fill_j_309,fill,Adverb_position,309,校长获得了奖项吗?,j,2,5,list1,校长 喜闻 去年 学生 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,去年,学生,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 腐烂 习惯 怎么 顽固派 女婿 病虫害 冻疮 思想 硝酸钾 刹那间。
fill_j_309,fill,Adverb_position,309,校长获得了奖项吗?,j,2,5,list3,校长 喜闻 去年 学生 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,去年,学生,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 腐烂 习惯 怎么 顽固派 女婿 病虫害 冻疮 思想 硝酸钾 刹那间。
fill_k_309,fill,Adverb_position,309,校长获得了奖项吗?,k,2,5,list2,校长 喜闻 学生 去年 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,学生,去年,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 农奴 怎么 习惯 乳白色 贪婪 笑眯眯 冰雹 思想 石灰岩 吸引力。
fill_k_309,fill,Adverb_position,309,校长获得了奖项吗?,k,2,5,list4,校长 喜闻 学生 去年 获得了 几项 国际的 奖项 所以 颁发了 奖学金。,校长,喜闻,学生,去年,获得了,几项,国际的,奖项,所以,颁发了,奖学金。,,,,X-X-X 农奴 怎么 习惯 乳白色 贪婪 笑眯眯 冰雹 思想 石灰岩 吸引力。
fill_j_310,fill,Adverb_position,310,海关携带了手表吗?,j,2,5,list2,海关 判断 傍晚 游客 携带了 一支 仿冒 的手表 所以 决定押收。,海关,判断,傍晚,游客,携带了,一支,仿冒,的手表,所以,决定押收。,,,,,X-X-X 色彩 屁股 痉挛 硝酸钾 奋战 蔬菜 半封建 科学 义务教育。
fill_j_310,fill,Adverb_position,310,海关携带了手表吗?,j,2,5,list4,海关 判断 傍晚 游客 携带了 一支 仿冒 的手表 所以 决定押收。,海关,判断,傍晚,游客,携带了,一支,仿冒,的手表,所以,决定押收。,,,,,X-X-X 色彩 屁股 痉挛 硝酸钾 奋战 蔬菜 半封建 科学 义务教育。
fill_k_310,fill,Adverb_position,310,海关携带了手表吗?,k,2,5,list1,海关 判断 游客 傍晚 携带了 一支 仿冒的 手表 所以 决定押收。,海关,判断,游客,傍晚,携带了,一支,仿冒的,手表,所以,决定押收。,,,,,X-X-X 色彩 痉挛 讨厌 细胞核 凄惨 梁启超 厌恶 科学 风俗习惯。
fill_k_310,fill,Adverb_position,310,海关携带了手表吗?,k,2,5,list3,海关 判断 游客 傍晚 携带了 一支 仿冒的 手表 所以 决定押收。,海关,判断,游客,傍晚,携带了,一支,仿冒的,手表,所以,决定押收。,,,,,X-X-X 色彩 痉挛 讨厌 细胞核 凄惨 梁启超 厌恶 科学 风俗习惯。
fill_j_311,fill,Adverb_position,311,民众接受了豪宅吗?,j,2,5,list1,民众 爆料 上周 官员 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,上周,官员,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 浸泡 脂肪 肩膀 顽固派 灯泡 细胞膜 耷拉 矛盾 电话铃 迈进。
fill_j_311,fill,Adverb_position,311,民众接受了豪宅吗?,j,2,5,list3,民众 爆料 上周 官员 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,上周,官员,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 浸泡 脂肪 肩膀 顽固派 灯泡 细胞膜 耷拉 矛盾 电话铃 迈进。
fill_k_311,fill,Adverb_position,311,民众接受了豪宅吗?,k,2,5,list2,民众 爆料 官员 上周 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,官员,上周,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 咀嚼 肩膀 硝酸 脂肪酸 书桌 俗话说 爹妈 矛盾 叶倩倩 镰刀。
fill_k_311,fill,Adverb_position,311,民众接受了豪宅吗?,k,2,5,list4,民众 爆料 官员 上周 接受了 一座 国外的 豪宅 并且 投诉为 贿赂。,民众,爆料,官员,上周,接受了,一座,国外的,豪宅,并且,投诉为,贿赂。,,,,X-X-X 咀嚼 肩膀 硝酸 脂肪酸 书桌 俗话说 爹妈 矛盾 叶倩倩 镰刀。
fill_j_312,fill,Adverb_position,312,公司挪用了款项吗?,j,2,5,list2,公司 质疑 中午 员工 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,中午,员工,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 姿势 友谊 腊梅 鄂伦春 咽喉 笑嘻嘻 乙炔 思想 风俗习惯。
fill_j_312,fill,Adverb_position,312,公司挪用了款项吗?,j,2,5,list4,公司 质疑 中午 员工 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,中午,员工,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 姿势 友谊 腊梅 鄂伦春 咽喉 笑嘻嘻 乙炔 思想 风俗习惯。
fill_k_312,fill,Adverb_position,312,公司挪用了款项吗?,k,2,5,list1,公司 质疑 员工 中午 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,员工,中午,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 荡漾 叮嘱 膨胀 摩尔根 咕咕 笑眯眯 呜呜 思想 乌鲁木齐。
fill_k_312,fill,Adverb_position,312,公司挪用了款项吗?,k,2,5,list3,公司 质疑 员工 中午 挪用了 一笔 巨大的 款项 所以 做了确认。,公司,质疑,员工,中午,挪用了,一笔,巨大的,款项,所以,做了确认。,,,,,X-X-X 荡漾 叮嘱 膨胀 摩尔根 咕咕 笑眯眯 呜呜 思想 乌鲁木齐。
fill_j_313,fill,Adverb_position,313,家长欺负了同学吗?,j,2,5,list1,家长 承认 稍早 孩子 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,稍早,孩子,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 机械 碉堡 艺术 李鸿章 蘑菇 碳酸钙 宣传 矛盾 氯酸钾。
fill_j_313,fill,Adverb_position,313,家长欺负了同学吗?,j,2,5,list3,家长 承认 稍早 孩子 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,稍早,孩子,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 机械 碉堡 艺术 李鸿章 蘑菇 碳酸钙 宣传 矛盾 氯酸钾。
fill_k_313,fill,Adverb_position,313,家长欺负了同学吗?,k,2,5,list2,家长 承认 孩子 稍早 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,孩子,稍早,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 粮食 建设 僮族 郭沫若 贬值 碳酸钠 深入 矛盾 氧化铜。
fill_k_313,fill,Adverb_position,313,家长欺负了同学吗?,k,2,5,list4,家长 承认 孩子 稍早 欺负了 一位 瘦小的 同学 并且 道了歉。,家长,承认,孩子,稍早,欺负了,一位,瘦小的,同学,并且,道了歉。,,,,,X-X-X 粮食 建设 僮族 郭沫若 贬值 碳酸钠 深入 矛盾 氧化铜。
fill_j_314,fill,Adverb_position,314,劳工决定了条例吗?,j,2,5,list2,劳工 怀疑 早上 工会 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,早上,工会,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 胳膊 脂肪 技术 蚕丝 诸葛亮 蔬菜 矛盾 宇宙飞船。
fill_j_314,fill,Adverb_position,314,劳工决定了条例吗?,j,2,5,list4,劳工 怀疑 早上 工会 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,早上,工会,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 胳膊 脂肪 技术 蚕丝 诸葛亮 蔬菜 矛盾 宇宙飞船。
fill_k_314,fill,Adverb_position,314,劳工决定了条例吗?,k,2,5,list1,劳工 怀疑 工会 早上 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,工会,早上,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 脂肪 胳膊 技术 歼灭 啄木鸟 蔬菜 矛盾 一九八０。
fill_k_314,fill,Adverb_position,314,劳工决定了条例吗?,k,2,5,list3,劳工 怀疑 工会 早上 通过 那项 不公的 条例 并且 决定罢工。,劳工,怀疑,工会,早上,通过,那项,不公的,条例,并且,决定罢工。,,,,,X-X-X 婚姻 脂肪 胳膊 技术 歼灭 啄木鸟 蔬菜 矛盾 一九八０。
fill_j_315,fill,Adverb_position,315,导演完成了小说吗?,j,2,5,list1,导演 期待 今年 作家 完成 一本 科幻的 小说 并且 拍成电影。,导演,期待,今年,作家,完成,一本,科幻的,小说,并且,拍成电影。,,,,,X-X-X 嘿嘿 措施 衣服 矛盾 咽喉 气呼呼 爷爷 所谓 氢氧化钠。
fill_j_315,fill,Adverb_position,315,导演完成了小说吗?,j,2,5,list3,导演 期待 今年 作家 完成 一本 科幻的 小说 并且 拍成电影。,导演,期待,今年,作家,完成,一本,科幻的,小说,并且,拍成电影。,,,,,X-X-X 嘿嘿 措施 衣服 矛盾 咽喉 气呼呼 爷爷 所谓 氢氧化钠。
fill_k_315,fill,Adverb_position,315,导演完成了小说吗?,k,2,5,list2,导演 期待 作家 今年 完成 一本 科幻的 小说 并且 拍成电影。,导演,期待,作家,今年,完成,一本,科幻的,小说,并且,拍成电影。,,,,,X-X-X 嘿嘿 恢复 措施 矛盾 竹竿 刹那间 爷爷 所谓 千千万万。
fill_k_315,fill,Adverb_position,315,导演完成了小说吗?,k,2,5,list4,导演 期待 作家 今年 完成 一本 科幻的 小说 并且 拍成电影。,导演,期待,作家,今年,完成,一本,科幻的,小说,并且,拍成电影。,,,,,X-X-X 嘿嘿 恢复 措施 矛盾 竹竿 刹那间 爷爷 所谓 千千万万。
fill_j_316,fill,Adverb_position,316,路人撞到了卡车吗?,j,2,5,list2,路人 目击 清晨 保时捷 撞到了 一辆 轻型的 卡车 所以 做了证。,路人,目击,清晨,保时捷,撞到了,一辆,轻型的,卡车,所以,做了证。,,,,,X-X-X 烙印 祭祀 卵细胞 金丝猴 忧愁 谭嗣同 潇洒 研究 徐悲鸿。
fill_j_316,fill,Adverb_position,316,路人撞到了卡车吗?,j,2,5,list4,路人 目击 清晨 保时捷 撞到了 一辆 轻型的 卡车 所以 做了证。,路人,目击,清晨,保时捷,撞到了,一辆,轻型的,卡车,所以,做了证。,,,,,X-X-X 烙印 祭祀 卵细胞 金丝猴 忧愁 谭嗣同 潇洒 研究 徐悲鸿。
